code,title,office,program,economic_class_primary,counts_in_total,item_url
22.05.04.10,רזרבה לדיור לדינים ולרבנים ראשים,משרד לעניני דתות,אמרכלות,קניות,yes,https://next.obudget.org/i/47ff61f899c8
22.05.04.12,דיור לרבני ולדיני בית הדין הגדול,משרד לעניני דתות,אמרכלות,קניות,yes,https://next.obudget.org/i/f05417ec8f0f
22.05.04.20,הצטיידות בתי הדין הרבניים,משרד לעניני דתות,אמרכלות,קניות,yes,https://next.obudget.org/i/70b949c2c1d1
22.07.01.03,רזרבה להבטחת הכנסה לאברכים,משרד לעניני דתות,רזרבה להתיקרויות,העברות,yes,https://next.obudget.org/i/36511e970b51
22.07.01.06,רזרבה להתיקרויות למועצות דתיות,משרד לעניני דתות,רזרבה להתיקרויות,העברות,yes,https://next.obudget.org/i/9f87c46142f1
22.07.01.07,רזרבה לישיבות,משרד לעניני דתות,רזרבה להתיקרויות,העברות,yes,https://next.obudget.org/i/ca6238df1f32
22.07.02.02,רזרבה לתוכניות הבראה במועצות הדתיות,משרד לעניני דתות,רזרבה,העברות,yes,https://next.obudget.org/i/4ac8534d545e
22.08.10.01,רזרבה לפיתוח מקומות קדושים,משרד לעניני דתות,מקומות קדושים,העברות,yes,https://next.obudget.org/i/87948af0bf2a
22.08.13.01,פיתוח מקוואות,משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות,yes,https://next.obudget.org/i/d2ce658d5908
22.08.13.03,השתתפות משרד השיכון בפיתוח בתי כנסת ומקוואות,משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות  פנים תקציביות,no,https://next.obudget.org/i/d72ff000cb3a
22.08.13.04,פיתוח מבני דת בקו עימות,משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות,yes,https://next.obudget.org/i/c1a2cb85a0f9
22.08.13.05,פיתוח מבני דת בקרית - שמונה,משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות,yes,https://next.obudget.org/i/8e2011b41773
22.08.13.06,רזרבה לפיתוח מבני דת,משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות,yes,https://next.obudget.org/i/9e96cf4c7594
22.08.13.08,פיתוח בתי כנסת,משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות,yes,https://next.obudget.org/i/9184581f53eb
22.08.13.10,פיתוח מבני דת ומקוואות,משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות,yes,https://next.obudget.org/i/5d56851ae613
22.08.13.21,פיתוח מקוואות 2001,משרד לעניני דתות,ועדה בינמשרדית להקמת,קניות,yes,https://next.obudget.org/i/7ba5bb6a99c3
22.08.13.22,"פיתוח בתי כנסת במוע""ד",משרד לעניני דתות,ועדה בינמשרדית להקמת,העברות,yes,https://next.obudget.org/i/a2412c940527
22.08.14.01,שפוץ והרחבת מקוואות ובתי כנסת,משרד לעניני דתות,מקוואות וערובין,העברות,yes,https://next.obudget.org/i/ec27a8e53391
22.08.14.02,עירובין,משרד לעניני דתות,מקוואות וערובין,העברות,yes,https://next.obudget.org/i/690c459ba5a2
22.08.14.06,השתתפות משרד הפנים,משרד לעניני דתות,מקוואות וערובין,העברות  פנים תקציביות,no,https://next.obudget.org/i/3f1c2a18b654
22.08.14.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,מקוואות וערובין,רזרבות,no,https://next.obudget.org/i/991d3d9be344
22.08.16.11,שיפוץ בתי דין,משרד לעניני דתות,בתי דין רבניים,העברות,yes,https://next.obudget.org/i/c53d614f44bc
22.08.16.13,רזרבה למנהלת בינוי בתי דין,משרד לעניני דתות,בתי דין רבניים,קניות,yes,https://next.obudget.org/i/dde4cbb70ef1
22.08.16.15,השתתפות בדיור הממשלתי,משרד לעניני דתות,בתי דין רבניים,העברות  פנים תקציביות,no,https://next.obudget.org/i/4e90fc92bab7
22.08.16.17,הקמה בינוי בתי דין,משרד לעניני דתות,בתי דין רבניים,העברות,yes,https://next.obudget.org/i/7df9396a44be
22.08.16.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,בתי דין רבניים,רזרבות,no,https://next.obudget.org/i/f2513daa863e
22.08.17.01,מרכזים עולמיים לתורה,משרד לעניני דתות,מרכזים עולמיים לתורה,העברות,yes,https://next.obudget.org/i/f5a51f2543cd
22.08.17.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,מרכזים עולמיים לתורה,רזרבות,no,https://next.obudget.org/i/2a692e7ea7c1
22.08.18.01,תשתית בבתי הדין,משרד לעניני דתות,פיתוח מערכות מיכון,קניות,yes,https://next.obudget.org/i/ad5d14ef6c2f
22.08.18.02,תוכנת בתי הדין,משרד לעניני דתות,פיתוח מערכות מיכון,קניות,yes,https://next.obudget.org/i/018f9a354db5
22.08.18.06,מיחשוב הרבנות הראשית,משרד לעניני דתות,פיתוח מערכות מיכון,קניות,yes,https://next.obudget.org/i/f946a39b8de1
22.08.20.12,פיתוח בתי עלמין,משרד לעניני דתות,בתי עלמין,העברות,yes,https://next.obudget.org/i/e82b5b31ec33
22.08.20.13,פיתוח בתי עלמין לקבורה חלופית,משרד לעניני דתות,בתי עלמין,העברות,yes,https://next.obudget.org/i/7c9c47bdc27c
22.08.20.14,הכנסות מאגרת רישוי לחברות קדישא,משרד לעניני דתות,בתי עלמין,הכנסות מיועדות,no,https://next.obudget.org/i/96b3c16b8bea
22.08.20.15,רזרבה לבתי עלמין,משרד לעניני דתות,בתי עלמין,העברות,yes,https://next.obudget.org/i/49150496c940
22.08.20.16,פיתוח חלקות למסופקים,משרד לעניני דתות,בתי עלמין,קניות,yes,https://next.obudget.org/i/84b18864b826
22.08.20.17,רזרבה לתוכנית אב לקבורה בקומות,משרד לעניני דתות,בתי עלמין,קניות,yes,https://next.obudget.org/i/57bfa65a9e0b
22.08.20.18,תוכנית אב לקבורה בקומות,משרד לעניני דתות,בתי עלמין,העברות,yes,https://next.obudget.org/i/6039cfce1c57
22.08.20.19,מיפוי בתי עלמין,משרד לעניני דתות,בתי עלמין,קניות,yes,https://next.obudget.org/i/76899e9ed68c
22.08.20.20,פיתוח ושיקום בית העלמין בהר הזיתים,משרד לעניני דתות,בתי עלמין,קניות,yes,https://next.obudget.org/i/b52c5dbd8884
22.08.20.21,פיתוח ושיקום בית העלמין העתיק בצפת,משרד לעניני דתות,בתי עלמין,קניות,yes,https://next.obudget.org/i/6fd9b82615ec
22.08.20.22,"קבר הרשב""י",משרד לעניני דתות,בתי עלמין,העברות,yes,https://next.obudget.org/i/8b5c99dcf01a
22.08.20.30,פיתוח בית עלמין תל-רגב,משרד לעניני דתות,בתי עלמין,קניות,yes,https://next.obudget.org/i/27021049773f
22.08.32.01,פיתוח מערכות מיכון לבתי הדין הרבניים,משרד לעניני דתות,פיתוח מערכות מיכון,קניות,yes,https://next.obudget.org/i/50e52022f7bf
22.18.01.01,ארגון תורני ארצי להפצת תורה,משרד לעניני דתות,ארגון תורני ארצי להפצת,העברות,yes,https://next.obudget.org/i/e286b3dc1b9c
22.18.01.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,ארגון תורני ארצי להפצת,רזרבות,no,https://next.obudget.org/i/e4a1ed3425f4
22.18.01.99,רזרבה לארגונים ארציים,משרד לעניני דתות,ארגון תורני ארצי להפצת,העברות,yes,https://next.obudget.org/i/a73d9e90f19a
22.18.02.01,ארגון תורני ארצי לנוער וילדים,משרד לעניני דתות,ארגון תורני ארצי לנוער,העברות,yes,https://next.obudget.org/i/9f579e5f127c
22.18.02.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,ארגון תורני ארצי לנוער,רזרבות,no,https://next.obudget.org/i/a106873f0b32
22.18.02.99,רזרבה לארגוני נוער,משרד לעניני דתות,ארגון תורני ארצי לנוער,העברות,yes,https://next.obudget.org/i/a30e0da15533
22.18.03.01,ארגון תורני ארצי לנשים,משרד לעניני דתות,ארגון תורני ארצי לנשים,העברות,yes,https://next.obudget.org/i/f038232df339
22.18.03.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,ארגון תורני ארצי לנשים,רזרבות,no,https://next.obudget.org/i/cec53a696afc
22.18.03.99,רזרבה לארגוני נשים,משרד לעניני דתות,ארגון תורני ארצי לנשים,העברות,yes,https://next.obudget.org/i/4236f50e88f4
22.18.04.01,כולל היובל,משרד לעניני דתות,תרבות תורנית,העברות,yes,https://next.obudget.org/i/a3a8c11deb58
22.20.05.07,תרומות לרבנות הראשית,משרד לעניני דתות,הסברה אירועים,קניות,yes,https://next.obudget.org/i/049de9f5fdce
22.20.06.01,קשרים עם הגולה,משרד לעניני דתות,קשרים עם הגולה,העברות,yes,https://next.obudget.org/i/abebec15a0a3
22.20.06.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,קשרים עם הגולה,רזרבות,no,https://next.obudget.org/i/bb1f3b8af398
22.20.07.01,"פיקוח על הכשרות בחו""ל",משרד לעניני דתות,פעולות למען הכשרות,קניות,yes,https://next.obudget.org/i/89ce67da4d87
22.20.07.03,אכיפת נושא הכשרות ומניעת הונאה,משרד לעניני דתות,פעולות למען הכשרות,קניות,yes,https://next.obudget.org/i/e7e6e333e933
22.20.07.05,מערך אכיפה במגזר החקלאי,משרד לעניני דתות,פעולות למען הכשרות,קניות,yes,https://next.obudget.org/i/bc5b4a607f81
22.20.07.07,"נסיעות לחו""ל לצורכי כשרות",משרד לעניני דתות,פעולות למען הכשרות,קניות,yes,https://next.obudget.org/i/a7d2696d3a4b
22.20.07.08,רזרבה לפעולות למען הכשרות,משרד לעניני דתות,פעולות למען הכשרות,קניות,yes,https://next.obudget.org/i/05c50f78879a
22.20.07.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,פעולות למען הכשרות,רזרבות,no,https://next.obudget.org/i/da4004ce8a8b
22.20.08.01,ועדת בוחנים,משרד לעניני דתות,פעולות הרבנות הראשית,קניות,yes,https://next.obudget.org/i/673a4249b1a4
22.20.08.03,הכנסות מבחינות ואגרות,משרד לעניני דתות,פעולות הרבנות הראשית,הכנסות מיועדות,no,https://next.obudget.org/i/aabad6950264
22.20.08.05,רכישת צורכי נישואין,משרד לעניני דתות,פעולות הרבנות הראשית,קניות,yes,https://next.obudget.org/i/79b8ba160953
22.20.08.07,הכנסות ממכירת צורכי נישואין,משרד לעניני דתות,פעולות הרבנות הראשית,הכנסות מיועדות,no,https://next.obudget.org/i/92ec0cc7f779
22.20.08.09,ברית מילה לעולים חדשים,משרד לעניני דתות,פעולות הרבנות הראשית,העברות,yes,https://next.obudget.org/i/f744992b1f88
22.20.08.10,כוללי שמיטה,משרד לעניני דתות,פעולות הרבנות הראשית,העברות,yes,https://next.obudget.org/i/351f638eb1de
22.20.08.11,רזרבה לרבנות הראשית,משרד לעניני דתות,פעולות הרבנות הראשית,שכר,yes,https://next.obudget.org/i/0f7d3b8053a7
22.20.08.19,השתתפות משרד הקליטה,משרד לעניני דתות,פעולות הרבנות הראשית,העברות  פנים תקציביות,no,https://next.obudget.org/i/a15ed511a6c2
22.20.08.20,השתתפות במשרד התיירות בשנת 2000,משרד לעניני דתות,פעולות הרבנות הראשית,העברות  פנים תקציביות,no,https://next.obudget.org/i/e1622b2d9226
22.20.08.95,רזרבה להתייקרויות כללית,משרד לעניני דתות,פעולות הרבנות הראשית,רזרבות,no,https://next.obudget.org/i/c186db21bde3
83.03.04.04,העצמת תשתיות מורשת,הוצאות פיתוח אחרות,ירושלים ומורשת - פיתוח,השקעה,yes,https://next.obudget.org/i/f5a56eb34471
83.03.05.01,"פרויקט ""מסע"" - חינוך יהודי בתפוצות",הוצאות פיתוח אחרות,יהדות התפוצות,השקעה,yes,https://next.obudget.org/i/68b163fb0bc1
98.23.01.03,העברות לקרן קימת לישראל,רשות מקרקעי ישראל,העברות לבעלים,העברות,yes,https://next.obudget.org/i/c9777e44d755
